municipality_code,municipality_name,harvest_year,latitude,longitude,water_deficit_reproductive_mm,dry_spell_longest_reproductive_days,hot_days_reproductive,precip_total_season_mm,yield_kg_ha
4301859,Barra do Guarita,1993,-27.20774,-53.75395000000001,131.36249758009046,7.0,0.0,810.0,1800.0
4301859,Barra do Guarita,1994,-27.20774,-53.75395000000001,0.0,6.0,0.0,1134.1,1800.0
4301859,Barra do Guarita,1995,-27.20774,-53.75395000000001,0.0,7.0,0.0,1303.5999999999992,1500.0
4301859,Barra do Guarita,1996,-27.20774,-53.75395000000001,0.0,7.0,0.0,1099.7,1400.0
4301859,Barra do Guarita,1997,-27.20774,-53.75395000000001,0.0,5.0,0.0,1250.4999999999995,1260.0
4301859,Barra do Guarita,1998,-27.20774,-53.75395000000001,0.0,6.0,0.0,1986.1000000000008,1800.0
4301859,Barra do Guarita,1999,-27.20774,-53.75395000000001,51.807732102015976,6.0,0.0,934.6999999999999,1000.0
4301859,Barra do Guarita,2000,-27.20774,-53.75395000000001,70.85547608248793,8.0,0.0,902.5000000000003,1800.0
4301859,Barra do Guarita,2001,-27.20774,-53.75395000000001,0.0,6.0,0.0,1445.3,1740.0
4301859,Barra do Guarita,2002,-27.20774,-53.75395000000001,129.27052186082847,8.0,0.0,862.0999999999997,1382.0
4301859,Barra do Guarita,2003,-27.20774,-53.75395000000001,0.0,5.0,0.0,1236.9999999999998,2220.0
4301859,Barra do Guarita,2004,-27.20774,-53.75395000000001,129.59055676962507,7.0,0.0,947.3000000000004,1449.0
4301859,Barra do Guarita,2005,-27.20774,-53.75395000000001,269.24063079472006,18.0,4.0,687.9000000000004,600.0
4301859,Barra do Guarita,2006,-27.20774,-53.75395000000001,189.38963830874832,7.0,5.0,977.0,1000.0
4301859,Barra do Guarita,2007,-27.20774,-53.75395000000001,0.0,6.0,0.0,1065.0,2500.0
4301859,Barra do Guarita,2008,-27.20774,-53.75395000000001,128.9361314265724,10.0,0.0,906.1000000000005,1100.0
4301859,Barra do Guarita,2009,-27.20774,-53.75395000000001,134.47429896842533,7.0,0.0,859.0000000000001,1680.0
4301859,Barra do Guarita,2010,-27.20774,-53.75395000000001,0.0,9.0,1.0,1127.5000000000005,1800.0
4301859,Barra do Guarita,2011,-27.20774,-53.75395000000001,0.0,4.0,0.0,1234.5999999999997,2700.0
4301859,Barra do Guarita,2012,-27.20774,-53.75395000000001,234.02127781485217,10.0,8.0,582.7,1080.0
4301859,Barra do Guarita,2013,-27.20774,-53.75395000000001,0.0,7.0,0.0,998.8000000000002,2400.0
4301859,Barra do Guarita,2014,-27.20774,-53.75395000000001,128.83316986681598,8.0,12.0,808.4000000000001,2700.0
4301859,Barra do Guarita,2015,-27.20774,-53.75395000000001,0.0,4.0,0.0,1013.1000000000003,2400.0
4301859,Barra do Guarita,2016,-27.20774,-53.75395000000001,0.0,15.0,0.0,1559.299999999999,2700.0
4301859,Barra do Guarita,2017,-27.20774,-53.75395000000001,0.0,5.0,0.0,1085.2,2700.0
4301859,Barra do Guarita,2018,-27.20774,-53.75395000000001,0.0,7.0,0.0,1071.3000000000002,2700.0
4301859,Barra do Guarita,2019,-27.20774,-53.75395000000001,17.406102775416898,6.0,2.0,1040.8,2700.0
4301859,Barra do Guarita,2020,-27.20774,-53.75395000000001,69.04669360195794,6.0,2.0,803.4000000000002,3000.0
4301859,Barra do Guarita,2021,-27.20774,-53.75395000000001,0.0,7.0,0.0,775.0000000000001,2700.0
4301859,Barra do Guarita,2022,-27.20774,-53.75395000000001,257.1924151513117,9.0,20.0,815.6999999999998,900.0
4301859,Barra do Guarita,2023,-27.20774,-53.75395000000001,184.37075585115088,6.0,1.0,696.6000000000001,2400.0
4301859,Barra do Guarita,2024,-27.20774,-53.75395000000001,38.69032298686257,8.0,2.0,1733.9,3300.0
4302204,Boa Vista do Buricá,1980,-27.673372727272724,-54.098354545454534,0.0,8.0,0.0,1217.5,1200.0
4302204,Boa Vista do Buricá,1981,-27.673372727272724,-54.098354545454534,49.66486692263238,9.0,0.0,749.7,1650.0
4302204,Boa Vista do Buricá,1982,-27.673372727272724,-54.098354545454534,102.18808935347431,10.0,1.0,707.4000000000001,1200.0
4302204,Boa Vista do Buricá,1983,-27.673372727272724,-54.098354545454534,0.0,7.0,0.0,1250.5000000000002,1151.0
4302204,Boa Vista do Buricá,1984,-27.673372727272724,-54.098354545454534,139.94504371548297,9.0,3.0,659.3,1600.0
4302204,Boa Vista do Buricá,1985,-27.673372727272724,-54.098354545454534,175.7994807296738,7.0,2.0,829.0999999999996,1700.0
4302204,Boa Vista do Buricá,1986,-27.673372727272724,-54.098354545454534,115.81618168627556,6.0,7.0,714.2,1200.0
4302204,Boa Vista do Buricá,1987,-27.673372727272724,-54.098354545454534,0.0,7.0,0.0,964.7999999999998,1200.0
4302204,Boa Vista do Buricá,1988,-27.673372727272724,-54.098354545454534,48.24879845257082,7.0,2.0,854.7000000000002,900.0
4302204,Boa Vista do Buricá,1989,-27.673372727272724,-54.098354545454534,0.0,5.0,0.0,860.1000000000003,1800.0
4302204,Boa Vista do Buricá,1990,-27.673372727272724,-54.098354545454534,0.0,5.0,0.0,954.2000000000005,1260.0
4302204,Boa Vista do Buricá,1991,-27.673372727272724,-54.098354545454534,297.9258450575557,12.0,3.0,799.7000000000003,500.0
4302204,Boa Vista do Buricá,1992,-27.673372727272724,-54.098354545454534,0.0,13.0,0.0,1008.9000000000002,1500.0
4302204,Boa Vista do Buricá,1993,-27.673372727272724,-54.098354545454534,127.7245957095105,7.0,0.0,749.8999999999996,1800.0
4302204,Boa Vista do Buricá,1994,-27.673372727272724,-54.098354545454534,0.0,9.0,0.0,1144.7999999999995,1600.0
4302204,Boa Vista do Buricá,1995,-27.673372727272724,-54.098354545454534,0.0,4.0,0.0,1338.7999999999997,1500.0
4302204,Boa Vista do Buricá,1996,-27.673372727272724,-54.098354545454534,0.0,9.0,2.0,917.9000000000008,1100.0
4302204,Boa Vista do Buricá,1997,-27.673372727272724,-54.098354545454534,36.79149585146026,5.0,0.0,1033.8000000000002,1200.0
4302204,Boa Vista do Buricá,1998,-27.673372727272724,-54.098354545454534,0.0,6.0,0.0,1984.0000000000005,1620.0
4302204,Boa Vista do Buricá,1999,-27.673372727272724,-54.098354545454534,72.30632447780432,6.0,0.0,859.7000000000002,1096.0
4302204,Boa Vista do Buricá,2000,-27.673372727272724,-54.098354545454534,71.417048552892,8.0,1.0,902.5000000000001,1240.0
4302204,Boa Vista do Buricá,2001,-27.673372727272724,-54.098354545454534,0.0,6.0,0.0,1445.6999999999996,1800.0
4302204,Boa Vista do Buricá,2002,-27.673372727272724,-54.098354545454534,129.28909886196058,9.0,0.0,844.1000000000004,1657.0
4302204,Boa Vista do Buricá,2003,-27.673372727272724,-54.098354545454534,0.0,5.0,0.0,1338.6000000000001,2040.0
4302204,Boa Vista do Buricá,2004,-27.673372727272724,-54.098354545454534,169.42067039538,8.0,0.0,945.3999999999999,512.0
4302204,Boa Vista do Buricá,2005,-27.673372727272724,-54.098354545454534,237.80316701645333,20.0,5.0,689.1,420.0
4302204,Boa Vista do Buricá,2006,-27.673372727272724,-54.098354545454534,189.82930502984314,7.0,9.0,910.7000000000004,1800.0
4302204,Boa Vista do Buricá,2007,-27.673372727272724,-54.098354545454534,0.0,6.0,0.0,1027.9000000000003,2220.0
4302204,Boa Vista do Buricá,2008,-27.673372727272724,-54.098354545454534,135.15861517922497,10.0,0.0,864.8000000000008,1047.0
4302204,Boa Vista do Buricá,2009,-27.673372727272724,-54.098354545454534,155.02356898967142,8.0,0.0,787.2000000000002,1500.0
4302204,Boa Vista do Buricá,2010,-27.673372727272724,-54.098354545454534,0.0,9.0,3.0,1126.3999999999999,2100.0
4302204,Boa Vista do Buricá,2011,-27.673372727272724,-54.098354545454534,0.0,4.0,0.0,1001.2,2400.0
4302204,Boa Vista do Buricá,2012,-27.673372727272724,-54.098354545454534,293.54184412497506,10.0,16.0,567.1999999999999,480.0
4302204,Boa Vista do Buricá,2013,-27.673372727272724,-54.098354545454534,13.059946622216923,7.0,0.0,958.9000000000004,2700.0
4302204,Boa Vista do Buricá,2014,-27.673372727272724,-54.098354545454534,140.9851713983212,8.0,15.0,787.9000000000001,2100.0
4302204,Boa Vista do Buricá,2015,-27.673372727272724,-54.098354545454534,0.0,5.0,0.0,969.1999999999999,2520.0
4302204,Boa Vista do Buricá,2016,-27.673372727272724,-54.098354545454534,0.0,16.0,0.0,1458.0999999999995,3000.0
4302204,Boa Vista do Buricá,2017,-27.673372727272724,-54.098354545454534,11.889197236531103,5.0,0.0,1001.3000000000002,3300.0
4302204,Boa Vista do Buricá,2018,-27.673372727272724,-54.098354545454534,47.74999550646388,10.0,0.0,975.9000000000001,3000.0
4302204,Boa Vista do Buricá,2019,-27.673372727272724,-54.098354545454534,42.244602667040056,7.0,3.0,963.1000000000004,2880.0
4302204,Boa Vista do Buricá,2020,-27.673372727272724,-54.098354545454534,144.75600324576808,9.0,9.0,710.4999999999997,1860.0
4302204,Boa Vista do Buricá,2021,-27.673372727272724,-54.098354545454534,96.94360041960894,7.0,0.0,596.3,2700.0
4302204,Boa Vista do Buricá,2022,-27.673372727272724,-54.098354545454534,267.1207476458458,10.0,33.0,945.4000000000002,600.0
4302204,Boa Vista do Buricá,2023,-27.673372727272724,-54.098354545454534,288.67762829480256,7.0,7.0,566.7000000000002,1500.0
4302204,Boa Vista do Buricá,2024,-27.673372727272724,-54.098354545454534,79.75022362525175,9.0,4.0,1787.8000000000004,2700.0
4302378,Bom Progresso,1993,-27.5466,-53.85043333333333,102.63528889167215,7.0,0.0,834.6,1800.0
4302378,Bom Progresso,1994,-27.5466,-53.85043333333333,0.0,9.0,0.0,1203.5000000000002,1800.0
4302378,Bom Progresso,1995,-27.5466,-53.85043333333333,0.0,4.0,0.0,1368.2999999999995,1800.0
4302378,Bom Progresso,1996,-27.5466,-53.85043333333333,0.0,9.0,0.0,1048.7000000000003,1600.0
4302378,Bom Progresso,1997,-27.5466,-53.85043333333333,0.0,5.0,0.0,1155.8000000000004,1440.0
4302378,Bom Progresso,1998,-27.5466,-53.85043333333333,0.0,6.0,0.0,2069.5,2040.0
4302378,Bom Progresso,1999,-27.5466,-53.85043333333333,55.51097352676781,6.0,0.0,944.8999999999997,1829.0
4302378,Bom Progresso,2000,-27.5466,-53.85043333333333,63.92145317940259,7.0,0.0,900.0000000000003,1680.0
4302378,Bom Progresso,2001,-27.5466,-53.85043333333333,0.0,6.0,0.0,1460.9999999999993,2100.0
4302378,Bom Progresso,2002,-27.5466,-53.85043333333333,131.2568886239981,9.0,0.0,904.1999999999999,1155.0
4302378,Bom Progresso,2003,-27.5466,-53.85043333333333,0.0,5.0,0.0,1351.5000000000002,2400.0
4302378,Bom Progresso,2004,-27.5466,-53.85043333333333,133.4686502556089,8.0,0.0,1001.8000000000003,1151.0
4302378,Bom Progresso,2005,-27.5466,-53.85043333333333,236.2999257833721,19.0,2.0,738.1000000000003,540.0
4302378,Bom Progresso,2006,-27.5466,-53.85043333333333,186.63186341036774,6.0,5.0,1003.9000000000003,2000.0
4302378,Bom Progresso,2007,-27.5466,-53.85043333333333,0.0,6.0,0.0,1070.8999999999996,2880.0
4302378,Bom Progresso,2008,-27.5466,-53.85043333333333,127.6356654525637,10.0,0.0,941.0000000000005,2000.0
4302378,Bom Progresso,2009,-27.5466,-53.85043333333333,137.15944470045525,6.0,0.0,839.0000000000002,1800.0
4302378,Bom Progresso,2010,-27.5466,-53.85043333333333,0.0,9.0,0.0,1114.3,2400.0
4302378,Bom Progresso,2011,-27.5466,-53.85043333333333,0.0,4.0,0.0,1165.9999999999998,2880.0
4302378,Bom Progresso,2012,-27.5466,-53.85043333333333,229.96199353666236,10.0,7.0,599.3000000000001,1755.0
4302378,Bom Progresso,2013,-27.5466,-53.85043333333333,0.0,7.0,0.0,1056.8000000000002,2880.0
4302378,Bom Progresso,2014,-27.5466,-53.85043333333333,113.55903785253895,8.0,8.0,850.6999999999998,3000.0
4302378,Bom Progresso,2015,-27.5466,-53.85043333333333,0.0,4.0,0.0,1120.1000000000001,3300.0
4302378,Bom Progresso,2016,-27.5466,-53.85043333333333,0.0,12.0,0.0,1600.4999999999993,3480.0
4302378,Bom Progresso,2017,-27.5466,-53.85043333333333,0.0,5.0,0.0,1066.7999999999995,3000.0
4302378,Bom Progresso,2018,-27.5466,-53.85043333333333,23.005967016844927,11.0,0.0,1027.2000000000005,3600.0
4302378,Bom Progresso,2019,-27.5466,-53.85043333333333,36.67002250177253,7.0,0.0,977.8000000000001,3300.0
4302378,Bom Progresso,2020,-27.5466,-53.85043333333333,93.67752888771484,8.0,2.0,723.2000000000004,3000.0
4302378,Bom Progresso,2021,-27.5466,-53.85043333333333,58.270678185769725,7.0,0.0,652.7000000000003,3000.0
4302378,Bom Progresso,2022,-27.5466,-53.85043333333333,272.5444682504528,9.0,19.0,817.8999999999999,1200.0
4302378,Bom Progresso,2023,-27.5466,-53.85043333333333,185.41162206349608,6.0,0.0,620.2000000000002,2700.0
4302378,Bom Progresso,2024,-27.5466,-53.85043333333333,20.741716157041033,10.0,0.0,1758.4999999999989,3300.0
4302600,Braga,1980,-27.593590909090906,-53.74865454545454,0.0,8.0,0.0,1272.499999999999,1800.0
4302600,Braga,1981,-27.593590909090906,-53.74865454545454,35.41863686934624,5.0,0.0,820.5000000000006,1800.0
4302600,Braga,1982,-27.593590909090906,-53.74865454545454,0.0,8.0,0.0,878.7000000000003,1270.0
4302600,Braga,1983,-27.593590909090906,-53.74865454545454,0.0,6.0,0.0,1347.9000000000005,2006.0
4302600,Braga,1984,-27.593590909090906,-53.74865454545454,83.66175839587588,8.0,0.0,713.4,1400.0
4302600,Braga,1985,-27.593590909090906,-53.74865454545454,131.02586914406876,7.0,0.0,854.7,1720.0
4302600,Braga,1986,-27.593590909090906,-53.74865454545454,81.15039297237983,6.0,0.0,683.4000000000002,1200.0
4302600,Braga,1987,-27.593590909090906,-53.74865454545454,0.0,7.0,0.0,943.4999999999999,1260.0
4302600,Braga,1988,-27.593590909090906,-53.74865454545454,8.239147798172654,5.0,0.0,963.4999999999998,948.0
4302600,Braga,1989,-27.593590909090906,-53.74865454545454,0.0,4.0,0.0,900.9999999999998,1800.0
4302600,Braga,1990,-27.593590909090906,-53.74865454545454,0.0,4.0,0.0,1028.1999999999996,1920.0
4302600,Braga,1991,-27.593590909090906,-53.74865454545454,273.01777809375096,12.0,1.0,790.3999999999999,540.0
4302600,Braga,1992,-27.593590909090906,-53.74865454545454,0.0,10.0,0.0,1177.2999999999995,1800.0
4302600,Braga,1993,-27.593590909090906,-53.74865454545454,90.9186996643647,7.0,0.0,834.6,1800.0
4302600,Braga,1994,-27.593590909090906,-53.74865454545454,0.0,9.0,0.0,1203.5000000000002,1700.0
4302600,Braga,1995,-27.593590909090906,-53.74865454545454,0.0,4.0,0.0,1368.2999999999995,1900.0
4302600,Braga,1996,-27.593590909090906,-53.74865454545454,0.0,9.0,0.0,1048.7000000000003,1545.0
4302600,Braga,1997,-27.593590909090906,-53.74865454545454,0.0,5.0,0.0,1155.8000000000004,1575.0
4302600,Braga,1998,-27.593590909090906,-53.74865454545454,0.0,6.0,0.0,2069.5,1980.0
4302600,Braga,1999,-27.593590909090906,-53.74865454545454,45.70915339104239,6.0,0.0,944.8999999999997,1500.0
4302600,Braga,2000,-27.593590909090906,-53.74865454545454,54.267659352652956,7.0,0.0,900.0000000000003,1620.0
4302600,Braga,2001,-27.593590909090906,-53.74865454545454,0.0,6.0,0.0,1460.9999999999993,1900.0
4302600,Braga,2002,-27.593590909090906,-53.74865454545454,120.86180977145885,9.0,0.0,904.1999999999999,840.0
4302600,Braga,2003,-27.593590909090906,-53.74865454545454,0.0,5.0,0.0,1351.5000000000002,1800.0
4302600,Braga,2004,-27.593590909090906,-53.74865454545454,128.10946361649087,8.0,0.0,1001.8000000000003,950.0
4302600,Braga,2005,-27.593590909090906,-53.74865454545454,228.40172462067767,19.0,2.0,738.1000000000003,420.0
4302600,Braga,2006,-27.593590909090906,-53.74865454545454,174.5419970032628,6.0,2.0,1003.9000000000003,1620.0
4302600,Braga,2007,-27.593590909090906,-53.74865454545454,0.0,6.0,0.0,1070.8999999999996,2400.0
4302600,Braga,2008,-27.593590909090906,-53.74865454545454,119.10552179934538,10.0,0.0,941.0000000000005,1800.0
4302600,Braga,2009,-27.593590909090906,-53.74865454545454,126.18030197114729,6.0,0.0,839.0000000000002,2400.0
4302600,Braga,2010,-27.593590909090906,-53.74865454545454,0.0,9.0,0.0,1114.3,2280.0
4302600,Braga,2011,-27.593590909090906,-53.74865454545454,0.0,4.0,0.0,1165.9999999999998,2700.0
4302600,Braga,2012,-27.593590909090906,-53.74865454545454,218.815072309783,10.0,7.0,599.3000000000001,1500.0
4302600,Braga,2013,-27.593590909090906,-53.74865454545454,0.0,7.0,0.0,1056.8000000000002,2700.0
4302600,Braga,2014,-27.593590909090906,-53.74865454545454,101.70999566751804,8.0,5.0,850.6999999999998,2700.0
4302600,Braga,2015,-27.593590909090906,-53.74865454545454,0.0,4.0,0.0,1120.1000000000001,3000.0
4302600,Braga,2016,-27.593590909090906,-53.74865454545454,0.0,12.0,0.0,1600.4999999999993,3000.0
4302600,Braga,2017,-27.593590909090906,-53.74865454545454,0.0,4.0,0.0,1080.9999999999993,3000.0
4302600,Braga,2018,-27.593590909090906,-53.74865454545454,12.021252445008011,9.0,0.0,1050.5000000000005,3300.0
4302600,Braga,2019,-27.593590909090906,-53.74865454545454,18.406571552488998,7.0,0.0,985.6000000000003,3300.0
4302600,Braga,2020,-27.593590909090906,-53.74865454545454,77.8685904815582,9.0,2.0,760.4000000000002,2700.0
4302600,Braga,2021,-27.593590909090906,-53.74865454545454,80.0827879919718,7.0,0.0,633.9999999999998,3600.0
4302600,Braga,2022,-27.593590909090906,-53.74865454545454,256.1299939857491,8.0,12.0,788.4999999999998,800.0
4302600,Braga,2023,-27.593590909090906,-53.74865454545454,185.17610372974104,7.0,0.0,637.2999999999998,2520.0
4302600,Braga,2024,-27.593590909090906,-53.74865454545454,5.363971548480574,7.0,0.0,1746.1,3600.0
4304002,Campo Novo,1980,-27.669228571428572,-53.833621428571426,0.0,8.0,0.0,1212.2999999999997,1800.0
4304002,Campo Novo,1981,-27.669228571428572,-53.833621428571426,26.29731200688692,3.0,0.0,785.3000000000004,1973.0
4304002,Campo Novo,1982,-27.669228571428572,-53.833621428571426,15.394833395135333,7.0,0.0,828.0000000000001,1260.0
4304002,Campo Novo,1983,-27.669228571428572,-53.833621428571426,0.0,5.0,0.0,1288.5000000000007,1711.0
4304002,Campo Novo,1984,-27.669228571428572,-53.833621428571426,67.39200608375754,8.0,0.0,727.7999999999997,1600.0
4304002,Campo Novo,1985,-27.669228571428572,-53.833621428571426,131.5792557232216,6.0,0.0,874.9000000000002,1740.0
4304002,Campo Novo,1986,-27.669228571428572,-53.833621428571426,94.2567479627137,5.0,0.0,710.9000000000004,1200.0
4304002,Campo Novo,1987,-27.669228571428572,-53.833621428571426,0.0,7.0,0.0,989.3000000000001,1800.0
4304002,Campo Novo,1988,-27.669228571428572,-53.833621428571426,13.343142629253204,5.0,0.0,913.0000000000006,1500.0
4304002,Campo Novo,1989,-27.669228571428572,-53.833621428571426,0.0,4.0,0.0,909.1999999999998,2100.0
4304002,Campo Novo,1990,-27.669228571428572,-53.833621428571426,0.0,4.0,0.0,990.1000000000001,2100.0
4304002,Campo Novo,1991,-27.669228571428572,-53.833621428571426,270.3769977935854,12.0,1.0,807.3,692.0
4304002,Campo Novo,1992,-27.669228571428572,-53.833621428571426,0.0,10.0,0.0,1119.7000000000007,2100.0
4304002,Campo Novo,1993,-27.669228571428572,-53.833621428571426,86.71981762203029,7.0,0.0,802.6000000000005,2400.0
4304002,Campo Novo,1994,-27.669228571428572,-53.833621428571426,0.0,9.0,0.0,1175.8999999999994,2000.0
4304002,Campo Novo,1995,-27.669228571428572,-53.833621428571426,0.0,4.0,0.0,1383.3999999999999,1800.0
4304002,Campo Novo,1996,-27.669228571428572,-53.833621428571426,0.0,9.0,0.0,965.9,1500.0
4304002,Campo Novo,1997,-27.669228571428572,-53.833621428571426,0.0,5.0,0.0,1075.6999999999994,1900.0
4304002,Campo Novo,1998,-27.669228571428572,-53.833621428571426,0.0,6.0,0.0,2006.0,2400.0
4304002,Campo Novo,1999,-27.669228571428572,-53.833621428571426,51.124661457121675,6.0,0.0,908.9000000000003,1560.0
4304002,Campo Novo,2000,-27.669228571428572,-53.833621428571426,54.73798784588816,8.0,0.0,904.9000000000004,1800.0
4304002,Campo Novo,2001,-27.669228571428572,-53.833621428571426,0.0,6.0,0.0,1448.9999999999998,2400.0
4304002,Campo Novo,2002,-27.669228571428572,-53.833621428571426,116.23485367440693,9.0,0.0,923.4,1800.0
4304002,Campo Novo,2003,-27.669228571428572,-53.833621428571426,0.0,8.0,0.0,1388.1,2100.0
4304002,Campo Novo,2004,-27.669228571428572,-53.833621428571426,141.28518000453064,8.0,0.0,1012.8,1600.0
