municipality_code,municipality_name,harvest_year,planting_mmdd,r1_offset_days,r6_offset_days,water_deficit_reproductive_mm,dry_spell_longest_reproductive_days,hot_days_reproductive,precip_total_season_mm
4302204,Boa Vista do Buricá,2013,10-21,49,101,6.153437608666106,6.0,0.0,680.4000000000001
4302204,Boa Vista do Buricá,2013,10-26,47,99,17.542667860587745,7.0,0.0,618.6000000000003
4302204,Boa Vista do Buricá,2013,10-31,47,99,44.59826755952233,7.0,0.0,542.4
4302204,Boa Vista do Buricá,2013,11-05,46,98,25.774444541814375,7.0,0.0,548.0
4302204,Boa Vista do Buricá,2013,11-10,45,98,13.879492561682481,7.0,0.0,574.5000000000001
4302204,Boa Vista do Buricá,2013,11-15,45,97,44.10517536110937,7.0,0.0,607.1000000000001
4302204,Boa Vista do Buricá,2013,11-20,45,97,47.833718910997106,7.0,0.0,609.4000000000001
4302204,Boa Vista do Buricá,2013,11-25,45,98,126.2094914521691,7.0,0.0,623.7000000000003
4302204,Boa Vista do Buricá,2013,11-30,45,99,77.81964400004983,7.0,0.0,622.4000000000002
4302204,Boa Vista do Buricá,2013,12-05,46,101,40.631594937297656,7.0,0.0,649.4000000000002
4302204,Boa Vista do Buricá,2013,12-10,47,104,9.010054543536812,7.0,0.0,701.5000000000002
4302204,Boa Vista do Buricá,2013,12-15,47,106,4.931813790461124,7.0,0.0,636.5
4302204,Boa Vista do Buricá,2013,12-20,47,108,0.0,7.0,0.0,620.1
4302204,Boa Vista do Buricá,2014,10-01,60,109,77.43715146502859,12.0,1.0,512.3999999999999
4302204,Boa Vista do Buricá,2014,10-06,57,107,101.48399434451248,12.0,1.0,508.99999999999994
4302204,Boa Vista do Buricá,2014,10-11,56,104,126.82326228317261,12.0,1.0,533.5999999999999
4302204,Boa Vista do Buricá,2014,10-16,54,102,101.7861690389446,12.0,2.0,514.2999999999998
4302204,Boa Vista do Buricá,2014,10-21,53,100,108.01914617000661,12.0,2.0,511.59999999999985
4302204,Boa Vista do Buricá,2014,10-26,52,98,107.07873416023732,10.0,4.0,435.29999999999984
4302204,Boa Vista do Buricá,2014,10-31,51,96,102.90172857835853,8.0,7.0,430.2
4302204,Boa Vista do Buricá,2014,11-05,49,94,102.75571528164747,8.0,10.0,442.00000000000006
4302204,Boa Vista do Buricá,2014,11-10,48,92,99.1176130849573,8.0,12.0,465.0
4302204,Boa Vista do Buricá,2014,11-15,46,91,80.84513723809049,8.0,14.0,454.1000000000001
4302204,Boa Vista do Buricá,2014,11-20,46,91,145.11064963930866,8.0,14.0,434.70000000000005
4302204,Boa Vista do Buricá,2014,11-25,45,90,133.05629579265624,8.0,14.0,419.0000000000001
4302204,Boa Vista do Buricá,2014,11-30,45,91,135.37502114099564,8.0,14.0,504.50000000000006
4302204,Boa Vista do Buricá,2014,12-05,45,91,110.95342746473007,5.0,14.0,477.4000000000001
4302204,Boa Vista do Buricá,2014,12-10,44,92,113.06390936591298,5.0,14.0,473.90000000000003
4302204,Boa Vista do Buricá,2014,12-15,43,92,102.72330190275738,6.0,13.0,465.80000000000007
4302204,Boa Vista do Buricá,2014,12-20,42,94,26.733013428172182,6.0,13.0,525.7
4302204,Boa Vista do Buricá,2015,10-01,53,104,0.0,4.0,0.0,715.4
4302204,Boa Vista do Buricá,2015,10-06,52,102,0.0,4.0,0.0,742.9
4302204,Boa Vista do Buricá,2015,10-11,51,102,0.0,4.0,0.0,756.0999999999999
4302204,Boa Vista do Buricá,2015,10-16,51,101,0.0,4.0,0.0,760.5
4302204,Boa Vista do Buricá,2015,10-21,51,102,0.0,4.0,0.0,757.7000000000002
4302204,Boa Vista do Buricá,2015,10-26,50,101,0.0,4.0,0.0,811.2000000000002
4302204,Boa Vista do Buricá,2015,10-31,51,102,0.0,4.0,0.0,797.5
4302204,Boa Vista do Buricá,2015,11-05,51,102,0.0,3.0,0.0,799.5
4302204,Boa Vista do Buricá,2015,11-10,50,101,0.0,5.0,0.0,716.2
4302204,Boa Vista do Buricá,2015,11-15,49,100,0.0,5.0,0.0,712.1000000000001
4302204,Boa Vista do Buricá,2015,11-20,48,99,0.0,5.0,0.0,711.0000000000001
4302204,Boa Vista do Buricá,2015,11-25,47,98,0.0,5.0,0.0,700.1000000000001
4302204,Boa Vista do Buricá,2015,11-30,47,98,0.0,5.0,0.0,739.3000000000001
4302204,Boa Vista do Buricá,2015,12-05,46,98,21.296062150480076,5.0,0.0,711.5999999999999
4302204,Boa Vista do Buricá,2015,12-10,46,99,44.30731265620551,11.0,0.0,728.2
4302204,Boa Vista do Buricá,2015,12-15,47,100,59.36403614930704,12.0,0.0,738.9
4302204,Boa Vista do Buricá,2015,12-20,47,101,30.746131165038907,12.0,0.0,815.9
4302204,Boa Vista do Buricá,2016,10-01,59,111,0.0,11.0,0.0,1187.7999999999997
4302204,Boa Vista do Buricá,2016,10-06,58,109,0.0,14.0,0.0,1190.1999999999998
4302204,Boa Vista do Buricá,2016,10-11,58,107,0.0,16.0,0.0,1128.2999999999997
4302204,Boa Vista do Buricá,2016,10-16,56,105,0.0,16.0,0.0,1115.6999999999996
4302204,Boa Vista do Buricá,2016,10-21,55,104,0.0,16.0,0.0,1090.8000000000004
4302204,Boa Vista do Buricá,2016,10-26,54,104,0.0,16.0,0.0,1055.0000000000002
4302204,Boa Vista do Buricá,2016,10-31,54,103,0.0,16.0,0.0,1057.9
4302204,Boa Vista do Buricá,2016,11-05,53,101,26.13949993794522,16.0,0.0,1038.5
4302204,Boa Vista do Buricá,2016,11-10,51,99,41.149688979921166,16.0,0.0,1031.1000000000001
4302204,Boa Vista do Buricá,2016,11-15,51,99,44.340128741708,16.0,0.0,1002.6000000000004
4302204,Boa Vista do Buricá,2016,11-20,50,98,50.35437673226214,16.0,0.0,929.2000000000005
4302204,Boa Vista do Buricá,2016,11-25,48,97,50.93248515773409,14.0,0.0,950.4000000000004
4302204,Boa Vista do Buricá,2016,11-30,47,98,30.161322193953257,10.0,0.0,959.6000000000005
4302204,Boa Vista do Buricá,2016,12-05,46,98,1.1967766186230446,6.0,0.0,867.0000000000001
4302204,Boa Vista do Buricá,2016,12-10,45,98,0.0,6.0,0.0,793.2
4302204,Boa Vista do Buricá,2016,12-15,45,97,0.0,8.0,0.0,751.9000000000001
4302204,Boa Vista do Buricá,2016,12-20,45,99,0.0,8.0,0.0,641.0
4302204,Boa Vista do Buricá,2017,10-01,62,113,36.632565185430956,5.0,0.0,838.5000000000001
4302204,Boa Vista do Buricá,2017,10-06,61,111,49.80025191167912,5.0,0.0,836.7
4302204,Boa Vista do Buricá,2017,10-11,59,109,52.43387327759406,5.0,0.0,835.8000000000001
4302204,Boa Vista do Buricá,2017,10-16,58,108,5.632125758937967,5.0,0.0,774.8000000000001
4302204,Boa Vista do Buricá,2017,10-21,59,109,0.5462211724390853,5.0,0.0,681.3999999999999
4302204,Boa Vista do Buricá,2017,10-26,58,108,0.0,5.0,0.0,698.6
4302204,Boa Vista do Buricá,2017,10-31,55,106,0.0,5.0,0.0,688.1999999999999
4302204,Boa Vista do Buricá,2017,11-05,53,104,0.0,5.0,0.0,652.3000000000001
4302204,Boa Vista do Buricá,2017,11-10,52,103,0.0,5.0,0.0,624.2000000000002
4302204,Boa Vista do Buricá,2017,11-15,51,102,12.878416240891136,5.0,0.0,642.5
4302204,Boa Vista do Buricá,2017,11-20,49,100,50.76503559397641,5.0,0.0,630.8000000000001
4302204,Boa Vista do Buricá,2017,11-25,48,99,21.98003378403299,4.0,0.0,629.7
4302204,Boa Vista do Buricá,2017,11-30,47,98,10.708655174489191,4.0,0.0,575.5000000000001
4302204,Boa Vista do Buricá,2017,12-05,46,98,0.0,4.0,0.0,535.8000000000002
4302204,Boa Vista do Buricá,2017,12-10,45,99,0.0,4.0,0.0,611.6000000000001
4302204,Boa Vista do Buricá,2017,12-15,45,99,0.0,4.0,0.0,645.4000000000002
4302204,Boa Vista do Buricá,2017,12-20,45,99,34.235994244218574,9.0,0.0,631.2000000000002
4302204,Boa Vista do Buricá,2018,10-01,63,116,35.545631300771255,9.0,0.0,737.6000000000001
4302204,Boa Vista do Buricá,2018,10-06,62,114,19.501245257975178,9.0,0.0,698.1000000000001
4302204,Boa Vista do Buricá,2018,10-11,61,113,21.786968271296654,6.0,0.0,681.1
4302204,Boa Vista do Buricá,2018,10-16,60,111,13.197233872593436,7.0,0.0,627.0999999999999
4302204,Boa Vista do Buricá,2018,10-21,59,111,17.874912027310028,10.0,0.0,625.0
4302204,Boa Vista do Buricá,2018,10-26,56,108,25.195910650937947,10.0,0.0,590.0
4302204,Boa Vista do Buricá,2018,10-31,55,107,54.099116959380765,10.0,0.0,581.0
4302204,Boa Vista do Buricá,2018,11-05,54,106,27.929952945640725,10.0,0.0,518.6
4302204,Boa Vista do Buricá,2018,11-10,53,106,42.48930206208144,10.0,0.0,568.4
4302204,Boa Vista do Buricá,2018,11-15,51,104,33.767533455160326,10.0,0.0,575.5000000000001
4302204,Boa Vista do Buricá,2018,11-20,50,103,19.0490281651321,10.0,0.0,546.8000000000001
4302204,Boa Vista do Buricá,2018,11-25,49,101,14.841609766177065,10.0,0.0,577.5
4302204,Boa Vista do Buricá,2018,11-30,48,101,73.57213141750898,10.0,0.0,579.1999999999999
4302204,Boa Vista do Buricá,2018,12-05,48,101,68.29899217367834,10.0,0.0,571.1999999999999
4302204,Boa Vista do Buricá,2018,12-10,48,101,90.48675397663595,10.0,0.0,561.8
4302204,Boa Vista do Buricá,2018,12-15,47,102,56.169544801881585,8.0,0.0,579.9
4302204,Boa Vista do Buricá,2018,12-20,48,104,0.0,8.0,0.0,560.9000000000001
4302204,Boa Vista do Buricá,2019,10-01,58,108,67.18889435008253,12.0,3.0,738.4000000000001
4302204,Boa Vista do Buricá,2019,10-06,57,106,56.908292363639845,11.0,3.0,695.4000000000002
4302204,Boa Vista do Buricá,2019,10-11,58,105,40.20989739226842,5.0,3.0,702.9000000000002
4302204,Boa Vista do Buricá,2019,10-16,57,103,28.120649393744323,4.0,2.0,686.9000000000001
4302204,Boa Vista do Buricá,2019,10-21,55,101,29.22932466107365,7.0,3.0,670.9000000000001
4302204,Boa Vista do Buricá,2019,10-26,53,99,8.084100992624906,7.0,2.0,659.0000000000001
4302204,Boa Vista do Buricá,2019,10-31,52,98,53.740578462176906,7.0,2.0,685.2000000000002
4302204,Boa Vista do Buricá,2019,11-05,50,97,67.86756287632275,7.0,3.0,564.5000000000001
4302204,Boa Vista do Buricá,2019,11-10,50,96,49.52565057163642,7.0,3.0,582.0000000000002
4302204,Boa Vista do Buricá,2019,11-15,49,97,14.238616408524866,7.0,2.0,609.2000000000002
4302204,Boa Vista do Buricá,2019,11-20,47,95,46.66216441286649,7.0,2.0,582.3000000000002
4302204,Boa Vista do Buricá,2019,11-25,46,96,44.19342514929405,7.0,2.0,553.2000000000003
4302204,Boa Vista do Buricá,2019,11-30,46,96,63.91803061488925,7.0,2.0,540.5000000000003
4302204,Boa Vista do Buricá,2019,12-05,43,94,50.32896612936767,7.0,2.0,521.1000000000001
4302204,Boa Vista do Buricá,2019,12-10,42,93,58.368098939237186,7.0,2.0,521.8000000000001
4302204,Boa Vista do Buricá,2019,12-15,42,95,19.611354589744327,7.0,2.0,565.8000000000002
4302204,Boa Vista do Buricá,2019,12-20,42,98,24.576675497276135,10.0,1.0,555.7000000000003
4302204,Boa Vista do Buricá,2020,10-01,51,101,198.4094106383521,9.0,9.0,561.8999999999999
4302204,Boa Vista do Buricá,2020,10-06,51,100,184.6179127702952,9.0,8.0,495.09999999999985
4302204,Boa Vista do Buricá,2020,10-11,50,98,173.65324551560096,9.0,8.0,496.1999999999998
4302204,Boa Vista do Buricá,2020,10-16,50,98,161.36001451357905,9.0,8.0,495.09999999999985
4302204,Boa Vista do Buricá,2020,10-21,50,98,161.62213989405382,9.0,8.0,503.59999999999985
4302204,Boa Vista do Buricá,2020,10-26,48,96,97.94318285617558,9.0,8.0,491.09999999999997
4302204,Boa Vista do Buricá,2020,10-31,48,96,122.47522664168365,9.0,8.0,489.29999999999995
4302204,Boa Vista do Buricá,2020,11-05,49,95,119.5058673656377,8.0,9.0,441.8
4302204,Boa Vista do Buricá,2020,11-10,48,94,104.22171128887824,8.0,7.0,413.79999999999995
4302204,Boa Vista do Buricá,2020,11-15,47,93,77.70190465267497,8.0,3.0,391.3
4302204,Boa Vista do Buricá,2020,11-20,46,93,78.14407673304108,8.0,3.0,391.2
4302204,Boa Vista do Buricá,2020,11-25,45,95,35.95436123687192,8.0,1.0,419.29999999999995
4302204,Boa Vista do Buricá,2020,11-30,44,95,70.99712352699659,8.0,1.0,382.50000000000006
4302204,Boa Vista do Buricá,2020,12-05,44,95,111.07321299136663,9.0,1.0,383.50000000000006
4302204,Boa Vista do Buricá,2020,12-10,43,94,121.54530203431516,9.0,3.0,400.80000000000007
4302204,Boa Vista do Buricá,2020,12-15,44,93,120.75847460565214,10.0,6.0,411.40000000000003
4302204,Boa Vista do Buricá,2020,12-20,43,93,163.5276073517308,10.0,6.0,390.00000000000006
4302204,Boa Vista do Buricá,2021,10-01,52,102,165.00350641823562,9.0,6.0,420.3999999999998
4302204,Boa Vista do Buricá,2021,10-06,51,101,148.27184703945477,9.0,3.0,451.69999999999976
4302204,Boa Vista do Buricá,2021,10-11,49,99,152.36421489585993,9.0,3.0,438.8999999999998
4302204,Boa Vista do Buricá,2021,10-16,48,99,154.46548254828863,9.0,3.0,450.8999999999998
4302204,Boa Vista do Buricá,2021,10-21,49,99,52.37052527802271,7.0,3.0,466.99999999999983
4302204,Boa Vista do Buricá,2021,10-26,49,100,8.935441295218244,7.0,0.0,472.8999999999999
4302204,Boa Vista do Buricá,2021,10-31,47,100,1.4201400601528178,7.0,0.0,456.4
4302204,Boa Vista do Buricá,2021,11-05,47,99,24.007825740159678,6.0,0.0,487.6
4302204,Boa Vista do Buricá,2021,11-10,47,100,7.048345709974324,5.0,0.0,484.90000000000003
4302204,Boa Vista do Buricá,2021,11-15,46,100,8.621037661388126,7.0,0.0,482.90000000000003
4302204,Boa Vista do Buricá,2021,11-20,45,99,20.826330568734377,7.0,0.0,486.9000000000001
4302204,Boa Vista do Buricá,2021,11-25,46,100,0.0,7.0,0.0,522.2
4302204,Boa Vista do Buricá,2021,11-30,46,102,11.106914863410529,7.0,0.0,509.1000000000001
4302204,Boa Vista do Buricá,2021,12-05,46,102,17.395555992073604,10.0,0.0,475.8000000000001
4302204,Boa Vista do Buricá,2021,12-10,46,102,41.77605097818772,10.0,0.0,476.5000000000001
4302204,Boa Vista do Buricá,2021,12-15,47,103,112.15655889075478,10.0,0.0,494.3000000000001
4302204,Boa Vista do Buricá,2021,12-20,48,105,154.0867787744605,10.0,0.0,497.7000000000001
4302204,Boa Vista do Buricá,2022,10-01,57,103,259.2396232691804,13.0,13.0,465.90000000000003
4302204,Boa Vista do Buricá,2022,10-06,55,100,258.8336641882014,12.0,14.0,472.6000000000001
4302204,Boa Vista do Buricá,2022,10-11,54,98,255.0785158930171,9.0,17.0,429.5
4302204,Boa Vista do Buricá,2022,10-16,53,96,250.43716728684097,9.0,20.0,330.99999999999994
4302204,Boa Vista do Buricá,2022,10-21,51,93,243.1528871949572,9.0,22.0,331.09999999999997
4302204,Boa Vista do Buricá,2022,10-26,48,90,249.09122507745693,10.0,24.0,299.1
4302204,Boa Vista do Buricá,2022,10-31,48,88,213.31357535524828,10.0,26.0,285.2
4302204,Boa Vista do Buricá,2022,11-05,46,88,222.30302159070996,10.0,24.0,315.5
4302204,Boa Vista do Buricá,2022,11-10,45,87,162.3195016932866,10.0,25.0,330.9
4302204,Boa Vista do Buricá,2022,11-15,44,87,157.80107013371904,10.0,21.0,391.09999999999997
4302204,Boa Vista do Buricá,2022,11-20,43,87,167.98380627951363,10.0,19.0,362.79999999999995
4302204,Boa Vista do Buricá,2022,11-25,43,86,209.64208664430274,10.0,20.0,428.99999999999994
4302204,Boa Vista do Buricá,2022,11-30,42,85,167.22195596856145,10.0,21.0,411.29999999999995
4302204,Boa Vista do Buricá,2022,12-05,40,84,143.4818045895055,10.0,21.0,427.0999999999999
4302204,Boa Vista do Buricá,2022,12-10,39,83,76.42607009758655,10.0,19.0,576.0999999999999
4302204,Boa Vista do Buricá,2022,12-15,38,83,42.94259597171805,10.0,17.0,556.3000000000001
4302204,Boa Vista do Buricá,2022,12-20,37,84,1.2029093998278793,10.0,13.0,618.4
4302204,Boa Vista do Buricá,2023,10-01,63,111,179.93503606929153,7.0,6.0,426.6000000000002
4302204,Boa Vista do Buricá,2023,10-06,61,109,190.01718592245257,7.0,6.0,414.7000000000001
4302204,Boa Vista do Buricá,2023,10-11,58,106,189.96834024662144,7.0,6.0,368.70000000000005
4302204,Boa Vista do Buricá,2023,10-16,55,103,188.7731954850688,7.0,6.0,360.4
4302204,Boa Vista do Buricá,2023,10-21,53,101,217.1805952522667,7.0,6.0,310.3
4302204,Boa Vista do Buricá,2023,10-26,51,99,215.36364098380383,7.0,6.0,326.59999999999997
4302204,Boa Vista do Buricá,2023,10-31,51,98,232.7522781859302,7.0,6.0,324.3999999999999
4302204,Boa Vista do Buricá,2023,11-05,48,95,234.0895106711346,7.0,6.0,311.69999999999993
4302204,Boa Vista do Buricá,2023,11-10,46,93,229.29890499461231,7.0,6.0,353.09999999999997
4302204,Boa Vista do Buricá,2023,11-15,45,91,224.85048480135112,7.0,7.0,313.8
4302204,Boa Vista do Buricá,2023,11-20,44,92,238.4548604391742,7.0,5.0,316.50000000000006
4302204,Boa Vista do Buricá,2023,11-25,43,91,203.71766201340114,6.0,5.0,313.2
4302204,Boa Vista do Buricá,2023,11-30,44,92,168.4218812121481,6.0,5.0,314.4
4302204,Boa Vista do Buricá,2023,12-05,44,93,172.9524648209236,6.0,5.0,310.09999999999997
4302204,Boa Vista do Buricá,2023,12-10,44,94,171.05843956525936,6.0,5.0,309.59999999999997
4302204,Boa Vista do Buricá,2023,12-15,44,94,153.3172509512327,6.0,2.0,296.1
4302204,Boa Vista do Buricá,2023,12-20,43,93,155.36122048139953,8.0,4.0,278.1000000000001
4302204,Boa Vista do Buricá,2024,10-01,58,108,0.0,3.0,3.0,1388.3000000000002
4302204,Boa Vista do Buricá,2024,10-06,56,106,0.0,3.0,3.0,1309.6000000000001
4302204,Boa Vista do Buricá,2024,10-11,54,104,0.0,3.0,3.0,1287.2000000000003
4302204,Boa Vista do Buricá,2024,10-16,52,103,31.443190281950926,3.0,3.0,1203.9
4302204,Boa Vista do Buricá,2024,10-21,52,102,117.06188373709452,4.0,3.0,1093.0
4302204,Boa Vista do Buricá,2024,10-26,51,101,130.42817421031222,8.0,3.0,1085.7
4302204,Boa Vista do Buricá,2024,10-31,49,99,130.89060640260146,9.0,1.0,1106.5999999999997
4302204,Boa Vista do Buricá,2024,11-05,47,97,146.18856689573622,9.0,3.0,996.5999999999998
4302204,Boa Vista do Buricá,2024,11-10,47,95,121.84588901591114,9.0,4.0,983.9999999999998
4302204,Boa Vista do Buricá,2024,11-15,47,96,111.93981680764938,9.0,4.0,939.8999999999999
4302204,Boa Vista do Buricá,2024,11-20,47,95,126.36328885503816,9.0,4.0,793.7999999999997
4302204,Boa Vista do Buricá,2024,11-25,46,94,47.56014356090595,9.0,3.0,833.2999999999997
4302204,Boa Vista do Buricá,2024,11-30,45,93,30.728122501269844,9.0,3.0,760.6999999999997
4302204,Boa Vista do Buricá,2024,12-05,45,94,40.97189157478611,9.0,3.0,738.0
4302204,Boa Vista do Buricá,2024,12-10,45,94,38.24290675225546,9.0,3.0,648.6
4302204,Boa Vista do Buricá,2024,12-15,46,93,0.0,7.0,3.0,635.8999999999999
4302204,Boa Vista do Buricá,2024,12-20,46,94,0.0,5.0,3.0,688.4999999999999
4302378,Bom Progresso,1980,10-01,68,129,0.0,8.0,0.0,1119.9999999999998
4302378,Bom Progresso,1980,10-06,66,128,0.0,8.0,0.0,1129.2999999999997
4302378,Bom Progresso,1980,10-11,64,126,0.0,8.0,0.0,1059.7999999999997
4302378,Bom Progresso,1980,10-16,64,124,0.0,8.0,0.0,1057.6999999999996
4302378,Bom Progresso,1980,10-21,62,123,0.0,8.0,0.0,1087.5999999999997
4302378,Bom Progresso,1980,10-26,62,122,0.0,8.0,0.0,955.7000000000002
4302378,Bom Progresso,1980,10-31,63,122,0.0,8.0,0.0,883.3000000000002
4302378,Bom Progresso,1980,11-05,63,121,0.0,8.0,0.0,882.1000000000001
4302378,Bom Progresso,1980,11-10,63,120,0.0,7.0,0.0,890.1
4302378,Bom Progresso,1980,11-15,61,117,0.0,5.0,0.0,887.6
4302378,Bom Progresso,1980,11-20,60,117,0.0,5.0,0.0,852.7
4302378,Bom Progresso,1980,11-25,59,116,0.0,5.0,0.0,825.4000000000002
4302378,Bom Progresso,1980,11-30,56,113,79.65969366851175,7.0,0.0,901.3000000000002
4302378,Bom Progresso,1980,12-05,56,111,64.67372088509043,10.0,0.0,813.6
4302378,Bom Progresso,1980,12-10,56,112,22.120943915242922,12.0,0.0,776.3000000000001
4302378,Bom Progresso,1980,12-15,57,113,26.01647443369422,12.0,0.0,740.5000000000002
4302378,Bom Progresso,1980,12-20,56,112,26.59855609128271,12.0,0.0,756.8000000000002
4302378,Bom Progresso,1981,10-01,68,125,0.0,5.0,0.0,774.2000000000003
4302378,Bom Progresso,1981,10-06,67,123,0.0,5.0,0.0,768.8000000000004
4302378,Bom Progresso,1981,10-11,63,120,0.0,5.0,0.0,756.9000000000005
4302378,Bom Progresso,1981,10-16,62,118,0.0,3.0,0.0,757.0000000000006
4302378,Bom Progresso,1981,10-21,62,117,0.0,3.0,0.0,755.9000000000005
4302378,Bom Progresso,1981,10-26,61,115,0.0,3.0,0.0,704.3000000000008
4302378,Bom Progresso,1981,10-31,61,115,0.8914523779085126,3.0,0.0,649.6000000000005
4302378,Bom Progresso,1981,11-05,59,113,6.197271360222569,4.0,0.0,649.6000000000006
4302378,Bom Progresso,1981,11-10,58,111,52.58455450884964,5.0,0.0,582.9000000000003
4302378,Bom Progresso,1981,11-15,56,109,57.72040172931091,5.0,0.0,581.8000000000004
4302378,Bom Progresso,1981,11-20,55,108,49.43679951591035,5.0,0.0,566.1000000000004
4302378,Bom Progresso,1981,11-25,54,108,57.31314145704554,5.0,0.0,540.9000000000002
4302378,Bom Progresso,1981,11-30,54,107,93.78564681602276,5.0,0.0,505.8999999999999
4302378,Bom Progresso,1981,12-05,53,107,111.32313772864171,7.0,0.0,488.4999999999999
4302378,Bom Progresso,1981,12-10,52,107,135.37360506376848,12.0,0.0,492.1999999999999
4302378,Bom Progresso,1981,12-15,52,107,170.93894281808807,12.0,0.0,486.29999999999984
4302378,Bom Progresso,1981,12-20,51,108,178.23379540312808,12.0,0.0,535.4999999999999
4302378,Bom Progresso,1982,10-01,70,128,76.57309002872407,8.0,0.0,767.8000000000002
4302378,Bom Progresso,1982,10-06,68,126,51.09698038807495,8.0,0.0,759.3000000000001
4302378,Bom Progresso,1982,10-11,66,123,48.567088679894944,8.0,0.0,750.2
4302378,Bom Progresso,1982,10-16,64,121,23.22251409775845,8.0,0.0,730.0
4302378,Bom Progresso,1982,10-21,61,118,14.541161966799848,8.0,0.0,713.8
4302378,Bom Progresso,1982,10-26,60,117,71.99532468870648,8.0,0.0,720.8
4302378,Bom Progresso,1982,10-31,60,116,74.32585453863163,8.0,0.0,719.2
4302378,Bom Progresso,1982,11-05,61,116,53.25385455201277,8.0,0.0,734.5000000000001
4302378,Bom Progresso,1982,11-10,61,117,66.74706906793944,7.0,0.0,725.8
4302378,Bom Progresso,1982,11-15,61,116,54.691956310316215,10.0,0.0,723.0
4302378,Bom Progresso,1982,11-20,59,114,45.47345916424234,10.0,0.0,708.3000000000001
4302378,Bom Progresso,1982,11-25,58,113,16.151275069252154,10.0,0.0,705.8000000000001
4302378,Bom Progresso,1982,11-30,57,114,0.0,10.0,0.0,689.1000000000001
4302378,Bom Progresso,1982,12-05,56,113,0.0,10.0,0.0,632.3000000000002
4302378,Bom Progresso,1982,12-10,54,114,0.0,10.0,0.0,593.9
4302378,Bom Progresso,1982,12-15,53,114,0.0,11.0,0.0,591.8
4302378,Bom Progresso,1982,12-20,53,115,6.896423626211384,15.0,0.0,547.1999999999999
4302378,Bom Progresso,1983,10-01,73,129,50.22916424239747,6.0,0.0,1193.1000000000006
4302378,Bom Progresso,1983,10-06,71,127,49.8282647561316,6.0,0.0,1181.8000000000006
4302378,Bom Progresso,1983,10-11,68,124,59.6644086105609,6.0,0.0,1142.8000000000006
4302378,Bom Progresso,1983,10-16,65,121,73.19935727677552,6.0,0.0,1140.3000000000004
